path:hsa00140,UGT1A8
path:hsa00140,UGT1A7
path:hsa00140,UGT1A6
path:hsa00140,UGT1A5
path:hsa00140,UGT1A9
path:hsa00140,UGT1A4
path:hsa00140,UGT1A1
path:hsa00140,UGT1A3
path:hsa00140,UGT2A2
path:hsa00140,SRD5A1
path:hsa00140,SRD5A2
path:hsa00140,AKR1D1
path:hsa00140,SULT1E1
path:hsa00140,SULT2B1
path:hsa00140,UGT2B4
path:hsa00140,UGT2B7
path:hsa00140,UGT2B10
path:hsa00140,UGT2B15
path:hsa00140,UGT2B17
path:hsa00140,DHRS11
path:hsa00140,HSD17B8
path:hsa00140,SRD5A3
path:hsa00140,UGT2A3
path:hsa00140,HSD17B6
path:hsa00140,AKR1C3
path:hsa00140,CYP7B1
path:hsa00190,NDUFC2-KCTD14
path:hsa00190,COX17
path:hsa00190,TCIRG1
path:hsa00190,ATP5PD
path:hsa00190,ATP5MG
path:hsa00190,UQCR11
path:hsa00190,COX6B2
path:hsa00190,NDUFA11
path:hsa00190,ATP6V1G3
path:hsa00190,COX4I1
path:hsa00190,COX5B
path:hsa00190,COX6A1
path:hsa00190,COX6A2
path:hsa00190,COX6B1
path:hsa00190,COX6C
path:hsa00190,COX7A1
path:hsa00190,COX7A2
path:hsa00190,COX7B
path:hsa00190,COX7C
path:hsa00190,COX8A
path:hsa00190,COX10
path:hsa00190,COX11
path:hsa00190,COX15
path:hsa00190,CYC1
path:hsa00190,ATP6V0E2
path:hsa00190,COX7B2
path:hsa00190,ATP6V0A2
path:hsa00190,ATP6V0D2
path:hsa00190,ATP6V1C2
path:hsa00190,PPA2
path:hsa00190,UQCRQ
path:hsa00190,UQCR10
path:hsa00190,COX8C
path:hsa00190,NDUFS7
path:hsa00190,UQCRHL
path:hsa00190,ATP6
path:hsa00190,ATP8
path:hsa00190,COX1
path:hsa00190,COX2
path:hsa00190,COX3
path:hsa00190,CYTB
path:hsa00190,ND1
path:hsa00190,ND2
path:hsa00190,ND3
path:hsa00190,ND4
path:hsa00190,ND4L
path:hsa00190,ND5
path:hsa00190,ND6
path:hsa00190,NDUFA1
path:hsa00190,NDUFA2
path:hsa00190,NDUFA3
path:hsa00190,NDUFA4
path:hsa00190,NDUFA5
path:hsa00190,NDUFA6
path:hsa00190,NDUFA7
path:hsa00190,NDUFA8
path:hsa00190,NDUFA9
path:hsa00190,NDUFA10
path:hsa00190,NDUFAB1
path:hsa00190,NDUFB1
path:hsa00190,NDUFB2
path:hsa00190,NDUFB3
path:hsa00190,NDUFB4
path:hsa00190,NDUFB5
path:hsa00190,NDUFB6
path:hsa00190,NDUFB7
path:hsa00190,NDUFB8
path:hsa00190,NDUFB9
path:hsa00190,NDUFB10
path:hsa00190,NDUFC1
path:hsa00190,NDUFC2
path:hsa00190,NDUFS1
path:hsa00190,NDUFS2
path:hsa00190,NDUFS3
path:hsa00190,NDUFV1
path:hsa00190,NDUFS4
path:hsa00190,NDUFS5
path:hsa00190,NDUFS6
path:hsa00190,NDUFS8
path:hsa00190,NDUFV2
path:hsa00190,NDUFV3
path:hsa00190,ATP12A
path:hsa00190,ATP4A
path:hsa00190,ATP4B
path:hsa00190,ATP5F1A
path:hsa00190,ATP5F1B
path:hsa00190,ATP6V0A4
path:hsa00190,ATP5F1C
path:hsa00190,NDUFA13
path:hsa00190,ATP5F1D
path:hsa00190,ATP6V1D
path:hsa00190,ATP5F1E
path:hsa00190,ATP5PB
path:hsa00190,ATP5MC1
path:hsa00190,ATP6V1H
path:hsa00190,ATP5MC2
path:hsa00190,ATP5MC3
path:hsa00190,ATP5ME
path:hsa00190,ATP5PF
path:hsa00190,ATP6V1A
path:hsa00190,ATP6V1B1
path:hsa00190,ATP6V1B2
path:hsa00190,ATP6V0C
path:hsa00190,ATP6V1C1
path:hsa00190,ATP6V1E1
path:hsa00190,ATP6V0B
path:hsa00190,ATP6V1G2
path:hsa00190,ATP6V0A1
path:hsa00190,ATP6AP1
path:hsa00190,ATP5PO
path:hsa00190,NDUFB11
path:hsa00190,PPA1
path:hsa00190,NDUFA12
path:hsa00190,NDUFA4L2
path:hsa00190,SDHA
path:hsa00190,SDHB
path:hsa00190,SDHC
path:hsa00190,SDHD
path:hsa00190,LHPP
path:hsa00190,UQCRB
path:hsa00190,UQCRC1
path:hsa00190,UQCRC2
path:hsa00190,UQCRFS1
path:hsa00190,UQCRH
path:hsa00190,COX4I2
path:hsa00190,ATP6V0E1
path:hsa00190,ATP6V1E2
path:hsa00190,ATP6V0D1
path:hsa00190,COX7A2L
path:hsa00190,ATP6V1F
path:hsa00190,COX5A
